D210_CLP	D211_CLP	D212_CLP	D213_CLP	D214_CLP	D215_CLP	D200_CLP	D201_CLP	D202_CLP	D206_CLP	D200_HSC	D201_HSC	D202_HSC	D206_HSC	D210_HSC	D211_HSC	D212_HSC	D213_HSC	D214_HSC	D215_HSC	D200_Immature.B	D201_Immature.B	D202_Immature.B	D206_Immature.B	D210_Immature.B	D211_Immature.B	D212_Immature.B	D213_Immature.B	D214_Immature.B	D200_Naive.CD5neg	D201_Naive.CD5neg	D202_Naive.CD5neg	D206_Naive.CD5neg	D210_Naive.CD5neg	D211_Naive.CD5neg	D212_Naive.CD5neg	D213_Naive.CD5neg	D214_Naive.CD5neg	D215_Naive.CD5neg	D200_Naive.CD5pos	D201_Naive.CD5pos	D206_Naive.CD5pos	D210_Naive.CD5pos	D211_Naive.CD5pos	D212_Naive.CD5pos	D213_Naive.CD5pos	D214_Naive.CD5pos	D215_Naive.CD5pos	D200_PreB	D201_PreB	D202_PreB	D206_PreB	D210_PreB	D211_PreB	D212_PreB	D213_PreB	D214_PreB	D215_PreB	D200_ProB	D201_ProB	D202_ProB	D206_ProB	D210_ProB	D211_ProB	D212_ProB	D213_ProB	D214_ProB	D215_ProB	D200_Transitional.B	D201_Transitional.B	D202_Transitional.B	D206_Transitional.B	D210_Transitional.B	D211_Transitional.B	D212_Transitional.B	D213_Transitional.B	D214_Transitional.B	D215_Transitional.B
SOX9	0.0181195739428075	0.00602044878480373	0.0123276124032451	0.0116609981629723	0.00675436259968446	0.0339300064525328	0.00321472292941882	0.00951704271032076	0.00588017105256923	-0.000668044207659061	0.00764006718144081	0.0177488873456752	-0.0018144771973482	0.00815102033218738	0.0109075115216949	0.0042272961829467	0.0308024286010969	0.0310921881841934	0.0137650846400961	0.0181780118798514	-0.0424513737427394	-0.0244092664509634	-0.0321087552231017	-0.0332508607199405	-0.0435698356338249	-0.0182219821358179	-0.0199203191803211	-0.0284025856964057	-0.0280096786753842	-0.0573121078034717	-0.0365801618188514	-0.0575520255989155	-0.0704639818935806	-0.0518826078251446	-0.0489390039151951	-0.0463253930475576	-0.067590638105604	-0.0682142304265295	-0.0683885113397733	-0.0600050730890867	-0.0508158321469286	-0.0708668716705804	-0.0579077187336263	-0.0560053776212498	-0.0527502560640611	-0.0414980845049069	-0.0562085070655252	-0.0475158936031148	0.0147138784958468	0.0282135321037523	0.0217147934035816	-0.00261611762890122	0.0146135151560164	0.0233588697117607	0.0316767527595767	0.0261357132085559	0.0145018326948049	0.021100032375418	0.0454308328436901	0.046822747805658	0.0262023667757872	0.043685176714392	0.0468340174394044	0.0363527870159861	0.0474690346012209	0.0509801313448954	0.034017925750274	0.0445931670592402	-0.0599880869882746	-0.0374101295770787	-0.064885805953936	-0.0658092758787058	-0.0458953403274696	-0.054546571840157	-0.043858772748129	-0.0448546464219674	-0.0589677977790797	-0.0434982683911179
SRY	0.0236646740600503	-0.00335679155227483	0.0104435398993352	0.000341716494545667	-0.00506469556711792	0.0325123648352648	-0.0029547091756535	0.00476888472183624	0.00418284712815868	-0.00574825641720654	0.0042163874249806	0.0211384396557003	-0.00367961223281481	0.00585028489077177	0.00532228501446598	0.00797673444375806	0.0315825606621563	0.0262460799855934	0.0142694200976719	0.0120252939328196	-0.0405124377550375	-0.0272808117830303	-0.0324255179910707	-0.0291407971152472	-0.0318251752941181	-0.0109126308299492	-0.0184248789362297	-0.030650665294288	-0.0294585274012653	-0.0418190662812738	-0.0188095953931858	-0.0485804886414869	-0.0657364853412535	-0.0297544658522745	-0.0335052187583392	-0.034030239763401	-0.0563108800016735	-0.0616676316608888	-0.0574289992971954	-0.0490083929719317	-0.0313745621857756	-0.0582670568607556	-0.0403873048733991	-0.0438327833115875	-0.0422889284472556	-0.0233572465070312	-0.0443182629507646	-0.0366138197624029	0.00895713911855183	0.0162559517222893	0.0200499488481355	-0.0178576815905702	0.0105797922246095	0.0167804940569885	0.0216307373309789	0.0155756173099042	0.00920184328816874	0.00677208634533443	0.0524853047338733	0.0398809145288461	0.0215731997454991	0.0398819342693259	0.0522906771970795	0.0357017666941904	0.0448264388741791	0.0444705111851023	0.0273381013546239	0.0392691578491445	-0.0592235728298655	-0.00866421170030399	-0.0594591881846717	-0.0666685505718311	-0.0413971780517344	-0.044097318044719	-0.0383086214661174	-0.0370831792701662	-0.0530158799664721	-0.0434094748341246
TAL1_TCF3	0.0282891409872386	0.011588147932277	0.0144779124383639	0.0192491904307122	0.0185459774448377	0.0207372292671272	0.0613320744374302	0.0252826622009558	0.026246695312747	0.0493461889232857	-0.0133585585085185	-0.00198680851406966	-0.0261942156138279	-0.0052418892001734	0.00798664000950993	-0.0124384130795361	0.00172517065392053	-0.00393954075762543	-0.00719448341642117	-0.0132208786498522	-0.0283308861498638	-0.00297406326984116	-0.00527812210850816	-0.0181905321521826	-0.0389501577119773	-0.00710716153956986	-0.0023527884902702	-0.0145633980083923	0.000492493804886768	-0.12362357941291	-0.0988949236986921	-0.121216470114684	-0.0879818940413999	-0.0957189795731429	-0.10980797966675	-0.112169445347178	-0.11778105990771	-0.121307847903024	-0.115027094200588	-0.125664294999648	-0.106585149735663	-0.0988597659329858	-0.101760697883537	-0.106812900061765	-0.114315551717037	-0.103210411060317	-0.111250588748321	-0.11651210475266	0.0748624565685404	0.0905802782924384	0.0667691903728131	0.095517383435668	0.0896994288050544	0.0558437810552887	0.0790644010186125	0.064916122445755	0.0800765606612846	0.0642580369673229	0.0625637290327052	0.0700095494974372	0.0708701086562964	0.0748950031423617	0.085884726037457	0.0622024480585105	0.07056268129668	0.0670586427239235	0.0818074141256456	0.0658384104033199	-0.106430646401179	-0.0885328622280354	-0.100363085067944	-0.0696297180372251	-0.0737758098007305	-0.101981499642961	-0.0801801050162822	-0.0941856955108242	-0.0956776808310985	-0.107506682567833
REL	-0.0098533690811977	-0.0235103478729383	-0.0194924648330098	-0.020010007872659	-0.0249573506358218	-0.00659376719539304	-0.0354284881143114	-0.025555838171362	-0.0351069862558729	-0.0403755743805397	-0.0312474659983743	-0.0156900592880988	-0.0349619086811848	-0.0231676261143408	0.00120627142265122	-0.0269943203737723	0.000321549628460866	0.00365017955902937	-0.0141770142565336	-0.00652933070894061	-0.0468825497856155	-0.0403458035556101	-0.0365856423302577	-0.0295479241053415	-0.0201907527592684	-0.0280672258831443	-0.0212697812990016	-0.0239568146387655	-0.0203911976391964	0.0118371688042972	0.0100610361420851	0.0324724828909103	0.0489536481437128	0.0672522683796484	0.0310402147925975	0.0612397056636881	0.0319077426758788	0.0523816200828025	0.0687125030315096	0.0111021593010339	0.0047331365358865	0.0314595053175585	0.0649052579007637	0.0290191577445596	0.0537454291194725	0.0334763857337647	0.0544854311416487	0.058375667101334	-0.0182274924076025	-0.00369679547621151	-0.0137161797007729	-0.0202830405535105	0.0145678887945216	-0.0126344007483765	0.00384962602020063	0.000630248025085439	-0.0141212904233365	0.00432776721132753	-0.0113317147206903	-0.00803016461857272	-0.0204405834713754	-0.00833043710482131	0.0235846765233325	-0.00988703535293748	0.00184720677356073	0.00394867124664058	-0.0118839280243821	0.00194213750400659	-0.0043377407869974	0.00333186937294154	-0.00955296141119345	0.00748517701184026	0.055423446713491	0.0263596672630077	0.0490394253787995	0.0274947657880254	0.0448461828886963	0.0535692059891826
RELA	-0.00985005595584723	-0.0269695096200993	-0.0188786411077367	-0.0217251065870513	-0.027758136359489	-0.00681686368866797	-0.0393183409997803	-0.028127096683852	-0.0360235240463385	-0.043196779687229	-0.0348841000014026	-0.0165263580600721	-0.0355343351701159	-0.025630532315547	-0.000622111095786748	-0.0283573477832357	-0.000615582810738317	0.00298814098455366	-0.0164625100522427	-0.00817916797690541	-0.0514037212846332	-0.0417822365053761	-0.0378560170647911	-0.031084266358242	-0.0208620390176625	-0.0301007041638746	-0.0184954184479209	-0.0229458444733991	-0.0197546324635743	0.0100889983479747	0.00726541660353338	0.0293253567047415	0.0440933194563778	0.0673301240131312	0.031482387298108	0.0632463195162326	0.0310622639459072	0.0505020940845435	0.0691663256645392	0.00850288651706584	0.00249378851500343	0.0253486973280531	0.0638895040193179	0.0280378823246115	0.0535948745806832	0.0347302122980082	0.0535428757873656	0.0593019877172129	-0.0180641583707258	-0.00246094156278688	-0.0117018624466747	-0.0213880786430791	0.0179903989898554	-0.0125159886975175	0.00799728775362138	0.00396843169203227	-0.0106005194367171	0.00749507733612523	-0.0108635319027936	-0.00668783857639941	-0.0214074075072719	-0.00590584313991394	0.0261280775032433	-0.00983110153305986	0.00547858820705459	0.00721203197301236	-0.0113447561583134	0.00490836637932406	-0.00730749085473727	0.00253505270209566	-0.0135521081872612	0.000779946798099056	0.0563095209099969	0.0269528333107642	0.0503831066428292	0.0290839363428047	0.0454362628006867	0.0527460870659072
NR1H2_RXRA	-0.00577895050497	-0.00719809135885009	-0.00491367007675453	-0.00391398579386234	-0.00429430702935584	0.00456869427312659	-0.00275496518825382	-0.012542578810216	-0.0206918780181795	-0.0116115428535757	-0.0166280585042179	-0.0161698449747694	-0.0338558123586563	-0.0132230847297993	-0.0177072618731841	-0.0143907035299763	-0.00552737082371155	-0.00175739166199763	-0.00949382531446318	-0.0108230455601235	-0.0121339829411654	-0.00544953339984532	-0.0115776537654844	-0.00606790631067241	-0.0161567915684855	0.00345085309775021	0.00215118870040206	-0.00507533591437674	-0.00519434227843259	-0.0255897693491906	-0.0191718569633431	-0.0267903708444531	-0.0382171717288854	-0.0165214178829013	-0.0152593709852143	-0.0179672636394944	-0.0292418392526772	-0.0366498486479499	-0.040002938335209	-0.0224003252092783	-0.028630712630758	-0.0285730427335175	-0.018099832069412	-0.0188717026370111	-0.0198260012139293	-0.0112200191586244	-0.0230539102853182	-0.0175178104448189	0.032992653165392	0.0305466169660991	0.0184498757114599	0.0174882572112134	0.0225958494657281	0.0296349032742418	0.0331538698663438	0.0339767292079889	0.0230565863043356	0.0359865128071444	0.0132711717053923	0.0107325738374404	0.00192066658330869	0.0156092376480354	0.0148714168318027	0.00907448763930909	0.0188206444569494	0.0212697927757359	0.0198832107528419	0.019913646658851	-0.0200990057686864	-0.0224511764855489	-0.0294059008674236	-0.0268932213876061	-0.0100834880850797	-0.0132643408897143	-0.0121653067883766	-0.0101455232254605	-0.0220405641949588	-0.0174276103460281
NFIC_TLX1	0.0209286936171679	0.0298151126348653	0.0225638012089299	0.039921597014789	0.0286671957360388	0.0337199828237098	0.0642107468468457	0.0206300584912906	0.0171240526909615	0.0383836226327147	0.0414291783429859	0.0346745114112359	0.0327000176638038	0.0416486181038404	0.0470168340647946	0.0512750740663372	0.0452032210471105	0.0600745238386716	0.0449471012603698	0.0567940131782211	-0.0478675078585738	-0.0282144737616792	-0.0376917572477837	-0.0381162212087268	-0.0391552043481471	-0.0315233148446878	-0.0246373361255306	-0.0348986398274461	-0.0288121725526219	-0.0828552367964489	-0.0694938824462882	-0.0734586081287926	-0.0393321449725241	-0.0629109205729861	-0.0644506450605768	-0.0636984845210735	-0.0645453245833712	-0.0697645159867852	-0.0622295244243422	-0.0790694730625248	-0.0785817731242961	-0.0518235516311896	-0.0637084806450596	-0.0584287418112385	-0.062752933405741	-0.0676312147147974	-0.066835698479576	-0.0660334868090147	0.00297730878485208	0.0185210173296489	-0.00197192958468555	0.0217964034801974	0.0261424819414808	0.00900311487425419	0.0157736613395747	0.00776845381334598	0.0136600556912508	0.00890924301861735	0.0152029049323399	0.0265282733467936	0.0272324950089418	0.0337573347179467	0.0307621536053518	0.0332626419110445	0.0304295401143995	0.03816877372419	0.0388827417585039	0.0336422874375208	-0.0734494536555157	-0.0755353567878045	-0.0720266138870724	-0.0460097724771686	-0.0527510942790141	-0.0558085096813192	-0.0484367572362257	-0.057209095598544	-0.0556950984606715	-0.0622719176603482
ZNF354C	0.01759168992202	0.00733844687909761	0.00807241807310324	0.00941358438868742	0.00883636106910962	0.0143964556931484	0.0149502996904421	0.0121459782633439	0.0100832194208377	0.0106845931521979	0.00406175897965028	0.0125404264820798	0.000546992868729765	0.00354775401770039	0.0101571391318844	0.00375502416568394	0.0128269222506509	0.0135219902436846	0.00656662764723727	0.00847750315961844	-0.017207921682518	-0.012926181920139	-0.0143742928440083	-0.0153357915575878	-0.0173725124035142	-0.00881029915089614	-0.0105989787935061	-0.0145208843231554	-0.0127350464065986	-0.0267260998811415	-0.0196238135520415	-0.0214945635776719	-0.0199541951539125	-0.0152859156444487	-0.0208721532145314	-0.0212900833368069	-0.0256423574434864	-0.0279536617881578	-0.0278140582035178	-0.0267858656273399	-0.0239819358068226	-0.0250167256815432	-0.0172679692009585	-0.0225362405951125	-0.0222021280980399	-0.0185974769208275	-0.024119448512231	-0.0218947775033629	0.00244895825893031	0.00670790645495635	0.00232566657811301	-0.00109115357196378	0.00626929853863614	0.00648074844176762	0.00721120127124758	0.00470519301455593	0.000177692197547794	0.0052976548508718	0.0154886800972108	0.0160243349102686	0.0140945598282306	0.0149970192764892	0.0212054315187161	0.0162206677476138	0.018073690925736	0.0191516876359658	0.0165271103858912	0.0187596932860364	-0.0250505588007665	-0.0176093853731555	-0.0241581877636361	-0.0211545642958997	-0.0164494863631369	-0.0206838625156296	-0.0177991072302403	-0.0186512667938687	-0.0230912785257245	-0.0200688669653744
CTCF	0.0221659498588286	0.00794686649566808	0.0137837448761898	0.0069001853686431	0.00330030992739361	0.0174319089287957	0.0172533935903647	0.0156547039869161	0.0156977493325237	0.00915333751172521	0.000443983121206267	0.0108419028613388	0.00564060984741304	0.00538234481885908	0.0092054739564204	0.00188893386868953	0.0118832352910349	0.00690161755700631	0.00241655200047165	0.00218444841728071	-0.0143300214260845	-0.00960960434653639	-0.0104520722045505	-0.00910858200222288	-0.00972247182975559	-0.00481797972897133	-0.00518237685797509	-0.0134627019455199	-0.0163776237113161	-0.031670890648123	-0.0186087670956876	-0.031029058345895	-0.0343900780267055	-0.0170680849340197	-0.0218270386186738	-0.0240941892107698	-0.036998256419424	-0.0396388292742569	-0.0349711619156788	-0.0322762208366551	-0.0247550675189873	-0.0389437834071126	-0.0230222311180343	-0.0251197540575993	-0.0263598620732247	-0.0207754589193966	-0.030007187578594	-0.0221330372917091	0.0125580242323227	0.0209680929176013	0.0146219732616984	0.0059109637911721	0.0228786887795122	0.0134742489649879	0.0172108821945838	0.0123415309094739	0.00929879457931071	0.0116412075853657	0.0138820070670205	0.0184433473823172	0.0133166709620187	0.014779663695592	0.0221814117230659	0.0130994093866052	0.0159580768700814	0.0134728529802142	0.0084993861690411	0.0136755771887718	-0.0319652485861795	-0.0144121810118732	-0.0292862225221812	-0.0326936110310367	-0.0144416193493971	-0.0228648062777821	-0.0192496466961757	-0.0216651454621323	-0.0289816219978689	-0.0209902009516108
EWSR1-FLI1	0.0322370927629826	0.0198381765117738	0.0225517321978365	0.0226852398832858	0.0213369904685593	0.031582993110078	0.0235990639180017	0.0293615923448921	0.0251518661756414	0.0165833815054792	0.0185211020081024	0.035232648930763	0.0134884396918313	0.0134998729953979	0.0250464576480611	0.019367553142948	0.0355816557447907	0.0381545265157835	0.0249072341615423	0.0268849110492047	-0.0460863784060671	-0.0337444618647868	-0.0393183206609554	-0.0365501194719316	-0.040885949635661	-0.0229496485171482	-0.0277094855804479	-0.037161783849756	-0.0293774781800759	-0.0431448857904939	-0.0314463335523303	-0.0399259743089148	-0.0409918747077414	-0.0297310764295434	-0.035420491534883	-0.0366599578421425	-0.046749559892717	-0.049846835023545	-0.0505398647914082	-0.0456915846805888	-0.0350735474923346	-0.0470448410241129	-0.0347257489620793	-0.0391205522812371	-0.0393084535668557	-0.0305348043307075	-0.0410879259623768	-0.0390696602975119	-0.0115821486754092	-0.00116960819538921	-0.00425206667663764	-0.0207757139240852	-0.00764410946808703	0.0010886871265247	0.000709243624915536	-0.00449413762061586	-0.0131679453408229	-0.00486048718188775	0.036503363955321	0.0339827092667557	0.0278658644783313	0.0295049848525075	0.0401885691629792	0.0350294040967962	0.0373967819688733	0.0388688541419808	0.0295661739822064	0.0334096000560625	-0.0497047805200698	-0.0244896160315652	-0.0497393646189904	-0.0494259917211925	-0.0355837224834947	-0.0360770021085282	-0.0341196588544867	-0.0352917822033232	-0.0410440764103519	-0.0397208117899343
REST	0.0195217327708191	-0.000845235052478591	0.00379135769479137	0.00357328597916778	0.00140223150968782	0.0143377747159083	0.0258859751762625	0.0166675669578406	0.00970537877868967	0.00496536476582719	-0.000261403788568813	0.0252092639816709	0.00798773419281543	0.00649971626069135	0.0193872732170738	-0.00277154322088633	0.0176547077974111	0.0176260260245834	0.00671451623480067	0.0051392143883477	-0.0315647154029801	-0.01796894132604	-0.0177103432839762	-0.0214971456266267	-0.0247200082423133	-0.0130892308150014	-0.0162100434432874	-0.0256157216673876	-0.0239056913099585	-0.0448738480941903	-0.0404229362273766	-0.0377635513031713	-0.0253099502483601	-0.0223005136556341	-0.0348434222337678	-0.0341145216759416	-0.0508524700585236	-0.0444730389647542	-0.0408169689288747	-0.0440670749658691	-0.0487901313196176	-0.0364655900988157	-0.0287707808775378	-0.038786019897117	-0.0369055774634502	-0.0337873081657189	-0.041448407427264	-0.0416303307429023	0.0204081818404356	0.0348223376848853	0.0287397126893133	0.0202287651761974	0.0356854600337537	0.0257344054357717	0.032472969092055	0.0236182580669434	0.0199183680639364	0.0182117912738071	0.0216992455846818	0.0238428722307749	0.0201063071920858	0.0211593584664798	0.0369973695932158	0.0202582166427173	0.0238389932852548	0.0236715809759547	0.0182662511745604	0.020317464922222	-0.0403233979791462	-0.0310987146532401	-0.0394689557860971	-0.0267015356567582	-0.0198673113124354	-0.033847122239801	-0.0268952556967433	-0.0329279470359306	-0.0354120195329311	-0.0376890104647352
INSM1	0.0156048144517426	0.00837536654195911	0.00934970870815299	0.0105403992495846	0.00596754914350912	0.0136523058649781	0.0160737448339293	0.00532334540379515	0.00699168085476583	0.00507062050567406	0.000490425539993374	0.0046978096274218	-0.00482445928838081	-0.000786695635612856	0.00429855576353611	0.00497984321410628	0.0154118125328565	0.0172607384141764	0.00845521373965909	0.00713525026256114	-0.0265036369432505	-0.0186096027905647	-0.0180356985272151	-0.019684876983719	-0.0272379720564393	-0.00884377957325842	-0.00890082191490157	-0.0161222301892414	-0.00647455031832001	-0.0334503131393101	-0.0302229261322724	-0.030808177910434	-0.0238002419872454	-0.019352926689502	-0.023632365529886	-0.023345767669373	-0.0350138397731618	-0.0360223767833201	-0.0328683955034775	-0.0346354623348452	-0.0356246555719935	-0.031230352937879	-0.0242071605585596	-0.0257104654706793	-0.0274385779673477	-0.0244435249540985	-0.0307176374912502	-0.0285021202683261	0.00827244812797208	0.0201723758189612	0.0150470163160558	0.00900459529298928	0.0210812001496238	0.015722076345191	0.0230815758513754	0.0131650106262575	0.0134838008078928	0.0170356082427353	0.0107875217113981	0.0145370263527206	0.0108110685514184	0.0140010259325621	0.0232954866641782	0.0187766879039622	0.0187650015178774	0.0213156865883579	0.016902524873761	0.0185774066570071	-0.0359814068419751	-0.0257838983596846	-0.038492116726318	-0.0289894512408077	-0.0207191014947956	-0.0264224223731424	-0.0183499811204077	-0.026538599730043	-0.0296373897834076	-0.0291996071241502
RARA_RXRA	0.0172752302230421	0.00304156081931378	0.00292899857480084	0.00321634670898605	0.0076776109620918	0.00917755582703619	0.0173397463330706	0.0161786132826825	0.00850413460763742	0.00214815266943063	-0.00577573619395722	0.012384554547507	-0.00930126292645688	-0.00676929754107404	0.0024120987539091	-0.00546517984336972	0.00825599751665334	0.00839100802470621	0.00191616918837011	-0.000595005142737961	-0.028191587859987	-0.0187707452737309	-0.0206821954791206	-0.0210954576752013	-0.0287476789226209	-0.0132810168666682	-0.0162375863147481	-0.0235469129938276	-0.0177361887002517	-0.0273444788071961	-0.0191000182029269	-0.027221393101793	-0.00656818839146153	-0.0113732453892883	-0.0203880325792913	-0.0199013529708348	-0.0297474239927811	-0.0267405737882423	-0.0213104773399652	-0.0301959733282617	-0.0189479141359326	-0.0156022819751782	-0.0164258521744888	-0.0209082744744145	-0.0223988610553662	-0.0176077819060082	-0.0245350376097559	-0.0254632799391086	0.0147720486842242	0.0274383258671486	0.0187774144210508	0.0172292779377173	0.0252766403177955	0.0188624095195624	0.0238149918020722	0.0124120042131491	0.0154312690423903	0.0162969578127509	0.0166695381002136	0.0171986829196141	0.0123258809396408	0.0140785847459257	0.0180325143782944	0.0171052973395644	0.0136229670984899	0.0193300679646918	0.0199184253673632	0.0170478292284892	-0.029880579890621	-0.0118541195354591	-0.0301566607684801	-0.0113503886133702	-0.0191371920014357	-0.0202382003754032	-0.0191272969193476	-0.0213844277364168	-0.0216077483727188	-0.0285296017338797
PLAG1	0.0169437866586239	0.00628312915651808	0.00904105289174663	0.0116349191647169	0.00255192740866236	0.0184153805149931	0.0151997855945334	0.0044352925566243	0.00894139266730923	0.00689074785512793	-0.0139797448268489	-0.0071212039799981	-0.0166624312857771	-0.0121068198951739	-0.00602808777890853	-0.00383598876430433	0.0066204613524852	0.0141046463268427	-2.61142878829994e-05	0.00294652745393577	-0.0360130076293654	-0.0222193199764121	-0.0252906320331662	-0.0205827750712307	-0.0338268697452789	-0.0111146096389658	-0.0111051086787877	-0.0191983506334979	-0.00924354612654863	-0.0436860377330393	-0.0355868718872746	-0.0323656519856911	-0.0276214877706271	-0.0193957243162441	-0.0264297298808415	-0.0258721824040834	-0.0384796628765831	-0.0379522851180651	-0.0368665791605122	-0.0431005265014286	-0.0399858458034537	-0.0342393668696285	-0.0258421953386586	-0.0284309907214119	-0.0285206269973719	-0.0262323223208759	-0.0310129633623714	-0.0262273364204036	0.00206444765987234	0.0169746921335093	0.00849026539049737	0.00329821627988262	0.0188427370932503	0.0152054386534571	0.0237726675392678	0.0136672771812908	0.00894081210216587	0.016956279570701	0.0214408512279382	0.0297124312296183	0.024288975496228	0.0272819892796335	0.0330054887701925	0.0331039615488084	0.0335203360499468	0.0369988810941091	0.0301918923532776	0.0316297252441185	-0.0449729382245551	-0.0327963925060423	-0.0426282692020746	-0.0304187278369562	-0.0210276032276828	-0.0278024599226227	-0.0186039676654153	-0.0252985882330906	-0.0291797273625899	-0.0264374994728436
ARNT_HIF1A	0.0126767585160518	-0.0123208539675987	-0.00244827291518466	-0.0062829569006383	-0.0168316575370527	0.0176441980987704	0.0230827419844775	0.0110645225673589	0.0165181931822067	0.000952668033219924	-0.0183465132021706	0.00847313787449849	-0.0108591934956509	-0.0146336239600571	-0.00754967576906952	-0.0161255667936813	0.00845913841577831	-0.00241657012817282	-0.00970279177588436	-0.0175894472575289	-0.0256086754891474	-0.0238593726669188	-0.0120829581303666	-0.0231394099857744	-0.0181756015094176	-0.0200645750423072	-0.0112557617637065	-0.0260019441511474	-0.0306023308351019	-0.0217382880493697	-0.0165326015400773	-0.0150881584358534	0.0153150211279002	-0.0017196212481575	-0.0099090677278898	-0.00188923379176779	-0.0278759880656437	-0.0105752058016266	-0.00525280603844449	-0.0198227174396741	-0.0186045106558322	-0.0092736963012256	-0.00394249214363305	-0.0121732837216696	-0.0104466160497754	-0.00613469653183133	-0.0102512934446771	-0.0113455581902717	-0.000320458153122418	0.00858843406853154	0.0127769083089111	-0.00528980283513422	0.0162020230163285	0.00377260542386892	0.0143140916866066	0.00401130710486281	-0.00362055562954468	-0.00256737727649061	0.0244110084570633	0.0316448610733554	0.021300066000676	0.0310619550843422	0.0456219051606193	0.0217720847006303	0.028985787672296	0.0294009684800577	0.0192650395908047	0.0244446639801083	-0.0162424771630233	-0.00765141335519134	-0.00998718478599054	-0.00151934715000904	-0.000420922040836786	-0.0164225824780786	-0.00579957831876486	-0.0118498310655522	-0.0125457678185921	-0.0146135624355668
DUX4	0.0211105577979742	0.00448271510841209	0.0146066249484821	0.0113699911942978	0.00445354462019496	0.0298112710967224	0.0186713080256783	0.00961975516302752	0.00671914371700353	0.00625157007077534	0.0281472002110207	0.0369129215747524	0.0183923506776545	0.0235449158968372	0.0305659564154557	0.0218516579096881	0.0440145845457018	0.0371373862119699	0.0287652414339551	0.0292557361518482	-0.031389894334429	-0.0261866205314846	-0.0291677125749704	-0.027959525489167	-0.0302983264021	-0.0140073655135049	-0.0170697017592575	-0.0256163068946388	-0.0223984522454001	-0.0354996336910987	-0.0213833962404848	-0.0360362176344338	-0.0296367356003705	-0.0329279505255237	-0.0316609905790177	-0.0324989378634294	-0.0403381789208055	-0.0432891532399111	-0.0414778454799763	-0.0414063527239815	-0.0292756936839225	-0.0371755579055458	-0.0374131481747428	-0.0351007544970326	-0.0379418279814655	-0.0259399320169052	-0.0345262512494132	-0.0324334171221014	-0.010039381395311	-0.0023385077343736	-0.0021451692316005	-0.0268181834289462	-0.00442835027764023	-0.0013172565533469	0.00147091000732615	-0.00138655681041379	-0.00755738290486766	-0.0105075116939892	0.0283639787643971	0.0216673926960452	0.0118399180413519	0.0269514152900785	0.0347733288624229	0.0241074008783103	0.0334465898652625	0.031988584780684	0.0220816335555714	0.0290718889606781	-0.0393088263204402	-0.0145086349103115	-0.0442261123617351	-0.0364381963152424	-0.0312379929969835	-0.0360556450008464	-0.0287344214936207	-0.0295188550731957	-0.0392796707534943	-0.032133665501261
FOS	0.0285029569157426	0.0566438399416071	0.0402159438974441	0.0495943913235613	0.0614685641693283	0.0427244309658526	0.0299797444490289	0.0339552321957222	0.0144003561705133	0.030684351678351	0.0503084590455963	0.0502048491842595	0.0450131592990173	0.0675389241022415	0.0826151431078344	0.0654957332326855	0.0583526629609703	0.0744899224237659	0.070632419980619	0.078338254154966	-0.0523686906885385	-0.0389883678774109	-0.042928861120565	-0.0357545792242313	-0.0293617990315344	-0.036797062175592	-0.0277568974513029	-0.0345125059066731	-0.0292199940118547	-0.0532830596519434	-0.0356692190108198	-0.0350114329914431	-0.0309332813369239	-0.00230099773039208	-0.0179501721294459	-0.0161461840198238	-0.0355967428730692	-0.0260463478117179	-0.0353260565204549	-0.0530328808960611	-0.0484220799259248	-0.0377214016936078	-0.00230225094369165	-0.0184991620379158	-0.0193993977521228	-0.0247943453633386	-0.0137593804913055	-0.0145432243122057	-0.043642616558712	-0.0363268809342491	-0.0423126345140475	-0.0420761350924902	-0.0298260009205766	-0.0268176218287378	-0.0250084977083523	-0.0228628088539305	-0.0340567754668098	-0.02306564784075	-0.0233366755309393	-0.0175830591292031	-0.024853213849636	-0.00596868768580374	-0.00857387331323309	-0.000390830613396758	-0.0034939628687124	0.00192346671771847	0.000126132775517844	-0.00292225924015924	-0.0556434201622626	-0.0377166457215832	-0.0439628510367688	-0.0366141655033845	0.00198138117642932	-0.0165188268884133	-0.0131455835816503	-0.0206428859297362	-0.00732438183113671	-0.00932728923414805
