D210_CLP	D211_CLP	D212_CLP	D213_CLP	D214_CLP	D215_CLP	D200_CLP	D201_CLP	D202_CLP	D206_CLP	D200_HSC	D201_HSC	D202_HSC	D206_HSC	D210_HSC	D211_HSC	D212_HSC	D213_HSC	D214_HSC	D215_HSC	D200_Immature.B	D201_Immature.B	D202_Immature.B	D206_Immature.B	D210_Immature.B	D211_Immature.B	D212_Immature.B	D213_Immature.B	D214_Immature.B	D200_Naive.CD5neg	D201_Naive.CD5neg	D202_Naive.CD5neg	D206_Naive.CD5neg	D210_Naive.CD5neg	D211_Naive.CD5neg	D212_Naive.CD5neg	D213_Naive.CD5neg	D214_Naive.CD5neg	D215_Naive.CD5neg	D200_Naive.CD5pos	D201_Naive.CD5pos	D206_Naive.CD5pos	D210_Naive.CD5pos	D211_Naive.CD5pos	D212_Naive.CD5pos	D213_Naive.CD5pos	D214_Naive.CD5pos	D215_Naive.CD5pos	D200_PreB	D201_PreB	D202_PreB	D206_PreB	D210_PreB	D211_PreB	D212_PreB	D213_PreB	D214_PreB	D215_PreB	D200_ProB	D201_ProB	D202_ProB	D206_ProB	D210_ProB	D211_ProB	D212_ProB	D213_ProB	D214_ProB	D215_ProB	D200_Transitional.B	D201_Transitional.B	D202_Transitional.B	D206_Transitional.B	D210_Transitional.B	D211_Transitional.B	D212_Transitional.B	D213_Transitional.B	D214_Transitional.B	D215_Transitional.B
SOX9	2.32640362284698	0.755154964875114	1.64224696076504	1.54412657269417	0.844884261985461	4.88045377618268	0.313595232628585	0.872298076402809	0.54571509307517	-0.0307369732750383	0.672244109435041	1.35543491860179	-0.0884453352847757	0.885636714724756	0.995343150303423	0.382220414200541	2.98972189395336	2.86862080959398	1.39667454717291	1.72293982463941	-4.22038553977929	-3.09937020633757	-3.55987618376875	-3.44575202385765	-5.40097834240894	-2.38311512631969	-2.35326951482211	-3.09395491023179	-2.70729914390356	-4.94681177613553	-3.8863401691748	-4.80391558583206	-4.56251470638161	-5.38897253885106	-5.3938431405075	-4.99967764902966	-6.09580276464339	-5.77708946644336	-4.97857722741968	-5.1237608046254	-4.45199368519586	-5.44231707074962	-6.30535684363724	-6.10775941442327	-5.84138771340293	-4.67624763377218	-5.81441523482747	-4.7973402364643	1.64346752431319	2.91594236857149	2.14980039678059	-0.179501607702412	1.60037654837076	3.53306673414421	3.66205455433971	3.33119733227202	1.34435392523588	2.48301565065624	4.57176662682572	4.53845172646971	2.33848441975662	4.66083336029178	4.83255041802723	4.12921842362275	5.45082649928593	6.15021593515011	3.64243679595173	5.32675422573098	-5.39015804212626	-3.49368380205397	-6.40682894707319	-4.96008921998984	-5.4824772537452	-6.52491040381926	-5.23065082808765	-5.06069746350388	-6.39055637115988	-4.94066063130914
SRY	3.39520797226595	-0.559456544179192	1.89472796752957	0.209362625153892	-0.781967557308393	6.10598461153386	-0.14401085176335	0.634797638076264	0.53316811328465	-0.809078758632932	0.738033149786899	2.34274895217581	-0.361525865294907	0.968443040556951	0.881063750070438	1.18081491664176	4.54775384832378	3.76775470840982	2.09534430426082	1.85313469928699	-5.50127374654276	-5.11041361986874	-5.53658488611512	-4.9729973515955	-5.23877939321543	-2.34191604621256	-3.79940917497048	-5.21922031704566	-4.04343855567528	-4.79509979092394	-3.06343217304568	-5.42293187402825	-4.76414448078125	-4.3188881159732	-5.38032776605816	-4.58305998121431	-6.43148280089438	-6.3108178465225	-5.28674332500754	-5.32482748193926	-3.9923075037423	-5.16656056913397	-5.71640187413539	-6.28521460788242	-5.7044649344586	-3.81142545343662	-5.26690610219544	-5.02490717571656	1.53662145585439	2.56022983213829	3.13292052403531	-2.01570300930949	1.63788099067426	3.69049278645081	4.31636633464154	3.68624021927528	1.37179270438713	1.48599481889218	7.1270816515693	5.51863657600049	2.9398261882266	5.7117634547876	7.59637014872711	5.69706908766532	7.25421548960696	7.43431714235644	4.30992304887567	6.6427787764338	-6.67249523972004	-1.39839988598007	-7.51269608064625	-5.78732242235664	-6.48323668136019	-7.23476130397901	-5.77751980707735	-5.88607141394082	-6.58579206332409	-6.52361820276122
TAL1_TCF3	3.8491191511653	1.97536472516026	2.74079539468004	3.15866769083947	3.0292494094178	3.64465269416189	6.75720797714173	3.43255560378522	3.75554329642408	5.42247416280604	-1.28910562563461	0.11315213439278	-2.35531982467056	-0.350711378059213	1.08562664992166	-1.21437954544156	0.584426378514448	-0.277053630192117	-0.674843533382652	-1.37991029488236	-4.11431039507551	-0.62792935140094	-0.942745823103908	-2.87205453841975	-6.00699373842908	-1.47180688250432	-0.475247311096641	-2.1817910807441	0.0336238398881459	-11.8420933511229	-14.0286168127708	-11.4516054234209	-5.87843241788845	-11.9108481454727	-13.0628821358486	-12.484602146053	-10.8433898579832	-10.294618625011	-8.61043118506572	-11.5585541568505	-12.5649640320287	-8.0389096273052	-12.1566785587301	-11.9735618546715	-12.6385078262752	-12.9765840131402	-11.3755661084252	-14.644425620707	9.68445119495159	9.86080956899381	7.49100452855449	8.86228095798981	9.48691140641765	8.01267247241952	9.62019047181741	8.77231766952236	9.14668334920803	8.21464825192614	7.14147843987342	7.65715028803842	7.60214092706888	8.22908783461959	9.26174452919531	7.51012352530612	9.02930740578361	8.67261491103941	9.4967983598738	8.11462419161175	-10.9278283250309	-10.7322450836763	-12.0158629885976	-5.65173016099728	-9.5453242920985	-13.1279422873634	-10.5575473107273	-13.0545204469654	-10.9066172656185	-14.075345485196
REL	-1.26380422254097	-4.14705252352456	-3.31914640984901	-3.49018216478136	-3.95880725974183	-1.22436482714257	-4.4097317145561	-2.89494327957871	-4.42561552751034	-6.0269057590646	-3.14732435534038	-1.36753998151123	-3.20216492643089	-2.72317096499912	0.12966766607325	-3.21847420141831	0.0270987646598951	0.459246861411708	-1.68535646027892	-0.805556087226528	-6.12999152144324	-6.44941128571584	-5.42632572382797	-4.46879127485707	-2.99431778191711	-5.10596076121666	-3.32861320560538	-3.22483338959098	-2.59117872625884	1.48629137987522	1.44511834033196	3.83388236761045	4.45127436684862	9.62253724414264	4.57096015717352	8.94168529329139	3.71121764739938	5.82278476054463	6.85968496115409	1.42085414362929	0.571724528578541	3.30715094571094	9.16150964802476	3.81686796489374	8.02298034236126	5.34138254332228	7.10922267150864	7.78286835725949	-2.95188375252581	-0.433068076496513	-1.84316271799475	-2.09362263551006	1.99121101970082	-2.21418711181347	0.544804950598382	0.200833358771567	-1.81869932166209	0.777319328142232	-1.70331059110468	-1.25019334209477	-3.41167685044035	-1.42551117632607	4.24537173189154	-1.59101926209688	0.440340286022659	0.894088767084806	-2.0273435075347	0.563434476328632	-0.595279872403574	0.308659229173206	-1.28424220026339	0.74979288443419	8.4568908315174	3.81614402572606	6.53375241390109	3.93368728971874	5.47436454765043	7.05625726935864
RELA	-1.55906873648843	-5.5000718074463	-3.70057962747238	-4.38284379726	-5.20234788492698	-1.43735511449359	-5.03875538932422	-3.72696758577495	-4.7406904077889	-6.91955312541967	-4.43649054844347	-1.99880710636271	-4.5474485553955	-3.93977737409045	-0.186179377525212	-4.34217432836042	-0.236829537190945	0.404762585627413	-2.61701709735119	-1.39282237004804	-7.72219831988612	-7.40802187898282	-6.85227286750858	-5.21279145626556	-4.13171907810742	-5.71458048484934	-3.39166890262055	-3.84076059309008	-2.99514422469894	1.12321495623821	0.851975050352552	3.68476173290506	4.83179316773131	10.0614902748399	4.54887831992158	8.97171940139782	3.61389766565638	5.80543998068021	7.52451772695281	0.986050871627605	0.0550896899877034	2.99493399068335	9.51107470203291	3.90147040511093	7.81766746397725	5.47300872590296	7.511226592783	8.54183388254523	-3.0512096654829	-0.151613431297971	-1.49875463637824	-2.27154202797354	2.57200982695538	-2.29564257515033	1.38210807989672	0.818793017629212	-1.42178256139641	1.36163239799381	-1.59238370993495	-0.901329207030212	-3.59290294534002	-1.04289279624303	4.85627743403628	-1.65719597373639	1.43915882030528	1.881835133564	-2.05860751088763	1.46287835483857	-1.07289286846436	-0.0103509175740268	-2.15679719569542	0.25092436654624	9.51434336974777	3.97197912477543	7.68222238636327	4.49105734480844	6.2505077617287	7.71970049335803
NR1H2_RXRA	-1.00628968889597	-1.33084949829339	-1.11920411946997	-0.831925244801833	-0.795520185331694	0.400509609184216	-0.398728529190223	-1.76906092449749	-2.74864661372759	-1.40180878035104	-2.08603463931814	-1.75390578529785	-3.63872263464505	-1.78809679907329	-2.05170451491692	-2.00591208438672	-1.2201786502844	-0.546184353679963	-1.47144899398241	-1.56704696217339	-1.12434033473596	-0.644185757185986	-1.33253364472058	-0.539957351170681	-2.44879793587823	0.553949793630436	0.402096525487872	-0.488142222764181	-0.384005758583973	-3.32456972746563	-2.9151389844965	-3.06880306916348	-2.51407815818701	-2.06336818468414	-1.85332810747115	-2.27684697834662	-2.75342114453169	-3.59798573806897	-3.63068093820125	-2.67005518537577	-3.92028443301807	-2.27813303534609	-2.25090046193231	-2.09613554613375	-2.37069468874959	-1.60722737764403	-3.01295998850199	-2.10026885723948	4.65421062630574	3.88558416262216	1.98746196181737	2.30666346374443	3.2739017241405	5.11307817086722	4.62624295603902	5.40100177777147	3.10604462030699	5.75741355443914	1.65676582019183	1.27992575227379	0.15046205687902	2.19700555920128	1.76735592158756	1.35257939044276	2.86544978777605	3.37071151507397	3.14967387196361	3.49014089770208	-2.31147936519503	-3.30128471578389	-3.66618258439728	-2.00677121669457	-1.37475922857181	-1.5769292941398	-1.53824256995533	-1.29956280247794	-2.63042295720046	-1.94845409851589
NFIC_TLX1	2.75622147389945	4.80760159081385	3.81811586753175	6.16936520476572	4.24962050380475	6.06833279567466	5.9464050678365	2.27852520489398	1.99033748063077	4.49146495657615	4.23288930212004	3.23199207243524	3.0286051873259	4.79516330886731	5.08584913927319	5.3462104848591	6.11561175558629	7.26613728002211	5.14410068817866	6.48468792301518	-6.78687918348779	-4.31596512139513	-4.73488262264202	-6.13723267756152	-5.72485273325201	-5.18062868838834	-3.60767228109988	-4.98445814138928	-3.91664775211244	-8.15931310176576	-7.62461882326976	-7.44877834457593	-2.82890443534661	-6.68414293589347	-7.38804506222605	-6.99730992193488	-7.04254663185411	-6.05735484418132	-5.10692073152881	-7.85540267668723	-7.98180051617978	-4.61615009181675	-6.57170250269512	-6.78249365781849	-7.19149073000602	-9.14919367860069	-6.97336211168127	-8.23220784232915	0.43437891187758	2.2095435147968	-0.477582018748689	2.45672004616867	3.16641437398277	1.31951085873686	1.92923904987429	1.10720992033906	1.74027621156829	1.02412607318033	1.99711456810901	3.51624707100163	3.73859582977415	5.13994513180046	4.70551946184221	4.92452445664814	4.87680231768146	6.04027186867148	5.61593662544874	5.37370177313091	-7.38232644608178	-8.25149635804857	-7.90503920662085	-3.75893132705736	-6.21050183352769	-7.77111589028391	-5.9396741854767	-8.59482626861285	-6.17260793188426	-7.94543631467608
ZNF354C	5.44043397729321	3.64230396220054	3.58908079800525	4.43613299272855	4.06998120868394	6.86878469878998	4.28572717951846	3.57170748928741	2.80606601405089	4.6215192415583	1.13656611125866	2.9159405027406	-0.026487506416723	1.16845588114215	3.18238642442952	0.964064099928601	4.04356484028372	4.09844360267939	1.85272719073838	2.48650160295943	-5.19201690405905	-4.64254428154888	-5.08527550106651	-5.67278728281926	-5.37195079774006	-3.85778345562071	-3.87761575175094	-4.78972618003507	-3.81936780451391	-7.7351637591953	-6.33926830226228	-5.65205817392408	-3.26013856443108	-4.26955830159362	-6.85632438644651	-6.20583314925469	-6.10967627448079	-5.96057839314816	-5.10568177884496	-7.47611774961189	-7.52995380496092	-5.43133076009113	-5.18879529504952	-6.43329185638886	-6.79364349814869	-6.24699781338004	-6.10435484722022	-6.67319846897794	1.19005035087025	2.35645229983335	0.842358875304176	0.160140155836911	2.26388392652309	3.06131622274077	2.85972872999224	2.39979852503168	0.413857943699449	2.3815569178638	5.08333657601965	5.07968657514111	4.54428319870135	5.30715887361092	7.02422503921273	5.9144845762286	6.93176985826245	7.82714368979149	5.79880802370617	7.26876586895908	-7.50567053934621	-5.8237863202658	-7.4054124890151	-4.69932809361362	-5.49329443668234	-7.12963140150415	-6.07840869083052	-6.62885272157755	-6.04941966721947	-6.92004753684134
CTCF	7.23141863892165	3.36339197757002	6.34246625211282	2.97898722739445	1.06398652578246	8.74027442284098	5.52809890703056	4.0244254206448	4.09136165970402	3.54720204949346	-0.151963363948658	1.91107137823046	0.872092811288629	1.45089538611156	2.47034464035261	0.239853771155891	3.4087032898164	1.84281596673489	0.384808579664556	0.435809929011081	-4.24598358487573	-3.25732933884794	-3.57874956222212	-3.03727262168662	-3.22158493352828	-1.6140756688837	-1.76698039331844	-4.32374837936776	-4.64690783511493	-9.1730096819797	-6.04448127053482	-8.81402251905011	-6.44666952497653	-5.49194764306358	-7.02762821981276	-7.38210640531377	-9.26944619722293	-8.98502372480494	-7.41641360846813	-9.42986978849314	-7.17996636355078	-9.24677408618104	-8.11375733326735	-7.43651666407003	-8.20468337331957	-7.18480772953581	-8.49950107571414	-7.13015009909349	3.95379917494884	5.82670065789476	4.02880650112996	1.57671618090319	6.24017099268315	5.35261478820233	5.4325250574169	4.92900306558397	2.76180116735518	4.30794117450466	4.83991526401445	6.55811881470867	4.75107515713894	5.33152168136433	7.70887737921041	4.94536272710019	6.25154270926914	5.41676019751517	3.05806096822668	5.73750570939463	-10.3680467170998	-4.43330798327413	-10.0694019162592	-7.58798075931309	-5.14661252368655	-7.97022984274318	-6.63166723313909	-7.46266021881129	-7.78345183235778	-6.94929046656047
EWSR1-FLI1	9.00662829075518	8.28685070857606	9.37678538948705	9.39187748983558	7.94051011833812	12.5579015451631	5.38826176695427	7.51897726732936	6.17616968596543	6.03710257098876	4.75550419571228	7.24823033126693	3.0975896873929	4.01257365851396	6.99628428705286	4.63061336336424	10.380353665843	10.0332132250039	6.72615338475318	6.8933253667181	-12.3238051903307	-10.0249803438935	-11.8394899096763	-10.8401826561916	-12.5585612597575	-8.02346849476502	-9.44374287700642	-10.1257997618835	-7.83720005073921	-11.8703214500526	-8.39526664703161	-9.35912841613937	-6.39011851851727	-8.32950179165684	-9.13661507929208	-9.61936849545771	-9.99650395896102	-9.35896102737523	-9.14308998799395	-11.6825580467178	-9.28644389767514	-8.95634856456893	-10.3193145178837	-9.31177621286849	-10.3761993974642	-9.65463078966243	-9.29170031837219	-9.87635518649376	-3.28547513097648	-0.244285588631214	-1.09920091465296	-4.38515287277151	-2.02059738698404	0.54980816216185	0.406609975751245	-1.41020572746599	-3.59935468527955	-1.49533411412137	9.81643116066873	8.84252223012873	7.43407075019977	9.2705236090302	10.5469305716374	11.9995563036161	12.6671060235073	14.7664071489335	9.74517265110522	12.9381954769291	-13.3526256018941	-8.05367131711705	-12.4961656507775	-8.86152579900165	-11.0004126351	-9.94344092383717	-9.4123314029114	-10.2895047101504	-9.16709347158505	-10.410553652595
REST	3.3760335493318	-0.261698755954733	0.921006812888878	0.807210202712822	0.168507283363056	3.46146959179572	4.01284481564033	3.00369275237035	1.53884143592509	1.03899661776045	-0.224024572361701	3.79729072577584	1.08163317435851	1.1141987411583	3.41284101440753	-0.696512312687912	3.40793446543915	2.93459812851706	0.96885630077457	0.658615370510995	-5.38938573078457	-3.7605729963787	-3.45844446529886	-4.53357406728411	-5.29792718549853	-2.87993683943722	-3.76948451421259	-5.32391397991023	-4.35403220957137	-7.68267952371678	-7.87759772127562	-5.71079303079282	-2.2809157497649	-4.05621818250543	-6.22843099477359	-5.78396176206862	-7.17997022500748	-5.71511591471722	-4.58684628325961	-7.15123769484338	-8.37280894962007	-4.17037291296654	-5.533262973304	-6.1025840858282	-6.40227057833106	-6.97653482760901	-6.59628436937135	-7.6513519750279	3.93030587749831	5.30351697679406	4.00128429599457	3.25736182205338	6.54701660303655	5.44320358958516	6.61196332033294	5.62846511911087	3.62202733495054	4.07544063099074	3.78085020462627	4.1391880904607	3.5774645351523	3.98233614944879	6.38079849919082	4.11668976061116	5.22449056604842	5.17789100202071	3.50897643375227	4.35777907316131	-6.56562800470861	-5.1692847753395	-7.24675239082445	-3.20853695684279	-4.22421009290816	-6.32510638191413	-5.39767227431723	-6.61724816084177	-5.69307687967507	-7.15432505366883
INSM1	2.84717518462622	3.0031967375347	3.00822316158447	3.2256615263226	1.99159582235551	4.41195153469122	2.91628888704819	1.02331028795059	1.28604572622225	1.31940471770313	0.334694778113775	0.919621828627597	-0.971362656135712	-0.10864338580859	1.18474448217476	1.19533983118128	4.47283398350996	4.82667753179039	2.31913016693727	2.08369333364905	-6.09093908723415	-5.81534649433373	-5.24972922638828	-5.95690106410362	-7.47966496434775	-3.01322587402636	-2.94761653230298	-4.3351129638462	-1.5795589782892	-6.19782862424491	-5.96763049842393	-5.98982498674189	-3.59312322665005	-4.59622843519147	-5.04215568617431	-5.19809333733276	-5.84154705788421	-6.22069333017784	-5.42224025469801	-6.17035191523412	-6.40887702062981	-5.35255358269675	-5.42187494430838	-5.2976968406039	-6.24867111023265	-5.53526063844042	-6.05876550447088	-6.05633383515999	2.01340650668738	3.69645170776436	2.88135289827334	1.48560640601536	3.53800070516023	4.75609639918379	5.35445152860927	3.96690833632077	2.9230786921526	4.43000070555423	2.67402448780356	3.40076190803032	2.55860107935213	3.80370322933496	4.95167996969234	5.15728491939881	5.31816387856815	6.23429553378112	4.85142820967589	5.67334908472244	-7.30970590130089	-5.9270781055211	-8.82332685825397	-5.49512322353552	-6.26016487109429	-6.37949971458682	-5.17684103110646	-6.60769102377455	-6.48263788614082	-6.93235641026176
RARA_RXRA	2.58652375993263	0.901166784038887	0.658552197193344	0.786129226239266	1.89380750023268	2.23292074898348	1.93375124390317	2.42758840937867	1.11899259683019	0.427345657551486	-0.805221290872533	1.68743610293547	-1.36331135732561	-1.08680440909411	0.504856939684033	-0.712693586354038	1.59811184457879	1.59043722271995	0.417074023030271	0.0941215953900146	-3.79355239798261	-3.25297415189934	-3.35714963658032	-3.53427248506979	-4.26891263419898	-2.44789622542787	-2.92671655861367	-3.9551056138248	-2.62240383298128	-4.0215698588198	-3.22403333151	-3.70452114975025	-0.742049657323217	-1.58781416135439	-3.12408618982775	-3.05201415678328	-4.15571937801306	-3.29543922412311	-2.56850195543146	-4.16915035095678	-3.18674807559517	-1.8453159289086	-2.25649235715493	-3.12667305923798	-3.49930383665727	-3.19581286206223	-3.38023851580979	-4.269627922255	2.68112504003441	4.21874824621861	2.63953713463355	1.96618585879362	3.67817664179158	4.13204344417073	4.30531612464826	2.96555645444846	2.28389802528692	3.30587960390061	2.27159262896097	2.1095999496734	1.29859107712154	1.75853123910291	2.34397226035846	2.34447247544184	2.01242908012781	2.94349087990927	2.68192706502119	2.81178354842568	-4.07909593051946	-1.69178720727597	-4.22562975434191	-1.24225173364977	-2.92314589552731	-3.46474721576306	-3.08220950344074	-3.88867357830725	-2.84830102861292	-5.48489612182286
PLAG1	4.07078232949554	2.06486247438448	2.78422869284485	3.55243118073197	0.907449524222193	5.54752830108489	3.04250400356844	0.617905094849102	1.46799210408322	1.99025983144144	-3.70289493554499	-1.91470670652725	-4.57423000588885	-3.14628670751608	-1.37166645852393	-0.836679524894093	1.9042816294401	3.72542948852257	0.037771994140338	0.884089527136826	-7.74524421665291	-5.96669336453801	-6.11864387410844	-5.26951947010873	-7.6692584644435	-3.01815802748036	-3.26232094325651	-5.23839815637173	-2.10913017449186	-11.2533668663836	-8.3220835335347	-7.11573865686869	-4.04099169789435	-5.53015190601536	-7.08514691137752	-6.92218848091844	-7.8785422695142	-6.67257095969774	-6.07019967844381	-10.3866928328379	-9.64735049383913	-5.85102719036603	-7.21877648144385	-6.93525577643212	-7.4445093001314	-7.66784942388915	-7.18443483893704	-7.04768480918334	0.700162688507374	3.60347553149865	1.59035275821989	1.01609891668316	3.81220746376663	4.6693976914482	5.7784180795987	4.44689396091695	2.23445795744125	5.08481618232663	4.93250073289742	7.23785183491408	5.54588581186778	8.09376921983905	8.2418582654899	8.74267724774348	9.68173784381963	11.2555870999095	8.44503928237128	9.47830062917257	-10.3532932246399	-6.7920016939182	-9.86338907282718	-4.77979145022198	-5.85337170222877	-7.74671919488752	-5.28333344310903	-7.06439495783632	-6.40595977016612	-7.00333184589203
ARNT_HIF1A	1.35818201332497	-1.47547403144938	-0.114906174653826	-0.623731312910857	-1.99028307637636	2.75280647735499	1.74332319959209	1.11015330552293	1.7292135720747	0.246650307943335	-1.34015068134228	0.883044457675179	-0.818056317117617	-1.10630844935819	-0.374360648041693	-1.17822920848652	1.23439706401459	0.0757447043351204	-0.642763811711808	-1.27848149313395	-2.36357078430782	-2.84835495957901	-1.26133540736391	-2.47909358854478	-2.35935516011067	-2.31430775637447	-1.21978099208674	-2.60124029672456	-2.87610413113791	-1.90284444354736	-1.51853592064217	-1.29201335587278	0.777359419330931	-0.186621958636008	-0.836573220884907	-0.247293855846231	-2.40337465834397	-0.853737575795986	-0.496655306434651	-1.74906390592359	-1.40255641877086	-0.836865499486104	-0.432175005576282	-1.06783098866322	-0.953041753290614	-0.650905641759993	-0.933500486600052	-1.05783196487753	-0.196788437808674	0.520281617739165	1.00028901526611	-0.753909382190707	1.2284933127476	0.238620991802293	1.19524857122022	0.28915434001316	-0.586203157726455	-0.626679936740006	2.57991659739147	2.72348718178426	1.88211344270196	3.18218459301643	4.3860328541378	2.12386943673662	3.20626926892773	3.43779412421834	1.70486266429795	2.75408113702038	-1.43673054455899	-0.578677784513877	-0.928065275878025	-0.0576140575579727	0.110042264675672	-1.58931851071456	-0.557664329254796	-1.2450482650292	-1.05562094156152	-1.28154470981478
DUX4	2.36611058256824	0.62682105760865	2.39050899928382	1.82499364146916	0.625648055634927	4.30752711409283	1.96530557309536	1.03435558240702	0.713190495448541	0.738181587033609	3.1792303319818	3.72214535469973	2.18493881146801	2.96361509291451	3.82942510206589	2.75603149643287	5.69602724033712	4.8085949747921	3.77272034120556	3.58621118716388	-2.88498273962477	-2.85666610067108	-3.02888743428043	-3.03360225402303	-3.5533721421155	-1.75630890006433	-2.11973280337227	-2.73146713913754	-2.25326967953992	-3.65762648217361	-2.48966894450223	-3.62303615079106	-1.92629146616086	-3.93540337274835	-3.78142208950677	-3.74169790844019	-3.82984977507804	-3.84074490379308	-3.30167586952573	-4.03695297778049	-3.22695370336661	-2.93965692414759	-4.68895974336725	-3.94997832871285	-4.2033466362791	-3.63088205592699	-3.98145920626157	-4.04194122439823	-1.16028995837753	-0.154493873980165	-0.0785941308503333	-2.28291185343397	-0.401676474405853	-0.231791552905482	0.290831637052548	-0.222284291378245	-0.859890364342507	-1.36357119781637	2.69240751287792	2.08005856209225	1.03181208380294	2.58565048699642	3.48538350310265	2.56308982866118	3.56592763329489	3.4986178952922	2.14158840897072	3.10803911556339	-3.74025241346894	-1.64270132103959	-4.51452798042469	-2.63426290754522	-4.05074036826793	-4.38134771908695	-3.66575452098663	-3.89705220618144	-4.3523573674355	-4.04058424458446
FOS	5.2520054614973	13.267263970643	10.4192659734156	10.9369523049038	14.0162680353524	10.6402287180957	3.85591448548476	5.83087046849559	2.83090891143486	6.39738344731164	7.14235291766877	6.5947394220362	6.19282152979102	10.2682845473139	12.0692901195825	9.61559784637186	9.86334212295598	12.4091124444006	11.7136708732618	11.9678307174643	-9.21156186010681	-8.13283091079033	-8.48359436852629	-6.45489185750959	-5.97571842736089	-7.25764786955851	-6.03094752331969	-6.42018988905456	-4.89119424179003	-8.10724150553322	-5.70269737095887	-5.07431264513304	-2.89189469061375	-0.560112457703895	-3.1990324407144	-2.9055988352727	-5.06668993237042	-3.41850107404264	-3.93049224731886	-7.84545422135032	-6.57514518951672	-4.35929795543285	-0.745230558343447	-3.26979944692165	-3.44569671464745	-4.89489965153405	-2.34009826808994	-2.85543722717494	-7.32385765631989	-4.80161589259534	-5.51154006765587	-5.01347742709434	-4.2426399895066	-5.29050276402367	-4.0207220329321	-4.07987288179047	-5.12320256950289	-4.18680798852801	-3.29440736432815	-2.30768393483983	-3.5589218595326	-0.77108439424568	-1.13600688535985	0.177092544476765	-0.421188405876489	0.633464038451777	0.2405782370025	-0.205431771181015	-8.59873067045891	-5.47961429758826	-7.06949985534075	-4.08363127673772	0.0317940676220604	-3.15869206533406	-2.86530251585496	-4.19973063448755	-1.31912267164153	-1.99247302972527
FOSL2	4.58425821413442	12.5550053633632	9.41486869363606	10.5322526453174	12.2474237093137	8.32284767648588	8.55760769594115	5.7642519426933	2.89656397865736	8.11612729180147	6.18574344438259	4.50680665188055	3.84355473031439	9.45680272753593	10.2289364257425	8.20277618739867	8.12713139423927	9.66179470981368	10.2933301003051	9.75477513514361	-8.74178396354636	-6.43412222240782	-7.27869646234699	-7.26943457250914	-7.18018484799555	-7.47457301439973	-6.44995848481856	-7.24437168823829	-4.91803021406539	-9.34300138902215	-10.5829264600083	-6.93477878358706	-1.77639545510088	-4.33006607243748	-6.50686691175042	-6.4157613816842	-7.32835450082367	-5.71617151419688	-4.02342119298936	-8.82094309028523	-9.81782498411046	-3.79603084155596	-4.98178285596654	-5.87498758241435	-7.77556552990215	-9.50141390258727	-6.20427537341397	-8.99450371685795	-2.75416294329828	-0.557234132748274	-2.13668252377075	0.371852464298839	0.217778256650436	-1.46471039988849	0.322757554830134	-0.75022167131018	-0.401470454685733	-1.45242508093876	-0.653701276158878	-0.277511978100386	-0.716982838796479	1.93106737356485	1.74587001481246	2.24369428968405	1.41219076119977	2.46984708694696	3.23524409173229	1.21919964449628	-9.26010997131455	-9.94928766264995	-8.8875796759193	-3.62465099246047	-3.1992474660747	-6.31242072814459	-6.93417308831344	-9.53411580125593	-5.13295927219905	-9.40224879171973
FOXH1	3.51679244976217	1.03969161441713	1.9508725591176	1.6497719691048	0.998603406197842	3.7510134819093	1.22337349453972	2.75878745105882	2.13073338973665	1.04040520887296	0.980773015633959	3.08314822949014	1.07300255744473	1.02399712735601	2.29663775055304	1.19685682406522	3.59715859356941	3.42510101100677	2.03375843385862	1.95171875601069	-4.63846649919012	-3.37848091614176	-3.50453978524023	-3.93933644816933	-4.18793590182089	-2.2265361304964	-2.41024714648174	-3.76311434295619	-3.15278504439075	-4.81517451080457	-4.02701637996632	-4.19495600959842	-2.75271038848722	-2.22999467715689	-4.26345684497509	-3.50976502032767	-5.13654472915588	-4.18459668719114	-3.80151879555987	-4.73725390815286	-4.20911797492846	-3.93096016793269	-3.3342920755619	-4.21734762844188	-3.71350247310557	-3.66489198212878	-3.95763983989267	-3.80787438276464	1.47137405461994	3.03754501987411	1.94897017364628	-0.298162543643441	2.80383927622183	3.44962312278206	3.61953963226981	2.72886843145578	1.23787724936494	2.16747055047027	2.81737196664267	3.35265498816461	1.80605321519529	2.67674559920728	4.69115266865879	3.34533071828223	3.99957857655045	4.15382194317732	2.44550119196168	3.58829145553013	-5.13812223410743	-2.24493515220593	-5.48582324291619	-3.61003668693629	-3.48003225320368	-4.62388685878328	-3.52767023095518	-4.2670557187578	-4.04192235768631	-4.07137295205101
